sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
665,705392,N22000124,1680,Dimapur [Dhansiri]-Sukhobi Kohima [Zubza] NL [82.5 Km],"Multi-States (Assam, Nagaland)",Northeast Frontier Railway [NFR] - II,2015-08,2025-03,2029-12,6663,6663,6522.69,45,2026-05,FlashReport_May2026.pdf
666,705794,,,New Delhi- Howrah Speed Booster[160Kmph] Project,"Multi-States (Bihar, Delhi, Jharkhand, Uttar Pradesh, West Bengal)",PCE/NCR,2019-09,2024-03,,6684.81,6684.81,127.03,0,2026-05,FlashReport_May2026.pdf
667,616699,,7077,Multi tracking of Son Nagar-Andal 374.53 rkm & 814.38 tkm,"Multi-States (Bihar, Jharkhand)",East Central Railway [ECR] - I,2023-08,2028-03,,12333.57,12333.6,882.77,18,2026-05,FlashReport_May2026.pdf
668,705375,220100305,2261,Koderma-Tilaiya New Line,"Multi-States (Bihar, Jharkhand)",East Central Railway [ECR] - I,2004-11,2025-02,2026-02,1626,2486.62,2221.76,95.6,2026-05,FlashReport_May2026.pdf
669,705385,N22000219,1728,Pirpainti - Jasidih [100.52 Km] New BG line,"Multi-States (Bihar, Jharkhand)",Eastern Railway [ER] - I,2014-03,2028-03,2028-03,2555,2555,1117.17,61.9,2026-05,FlashReport_May2026.pdf
670,611669,,,NER Provision of Automatic Block Signalling on Gorakhpur Cantt[Excl] Chhapra Gramin & Burhwal Jn [Excl] Sitapur Jn section of high density routes,"Multi-States (Bihar, Uttar Pradesh)",North Eastern Railway [NER],2022-05,2027-03,2028-03,380.47,380.47,258.41,20,2026-05,FlashReport_May2026.pdf
671,617224,,7567,Gorakhpur-Valmikinagar Doubling project,"Multi-States (Bihar, Uttar Pradesh)",NER,2023-08,2027-12,,1120,1120,414.21,26.5,2026-05,FlashReport_May2026.pdf
672,705562,N22000134,2325,Chhapra-Ballia Patch Doubling,"Multi-States (Bihar, Uttar Pradesh)",North Eastern Railway [NER],2013-03,2025-02,2026-05,963,1046,918.18,96,2026-05,FlashReport_May2026.pdf
673,617245,,7607,Katihar Kumedpur & Katihar Mukuria BG Doubling Project,"Multi-States (Bihar, West Bengal)",Northeast Frontier Railway [NFR],2022-08,2026-08,2027-02,942.64,942.64,656.16,66,2026-05,FlashReport_May2026.pdf
674,618978,,10723,Gondia - Dongargarh 4th line [84 Km],"Multi-States (Chhattisgarh, Maharashtra)",South Eastern Central Railway,2025-10,2030-10,,2222.53,2222.53,0,0,2026-05,FlashReport_May2026.pdf
675,705617,N22000420,1851,Rajnandgaon - Nagpur [Kalumna] Third Railway Line [228.30 km],"Multi-States (Chhattisgarh, Maharashtra)",South East Central Railway [SECR] - II,2016-09,2024-12,2026-06,3545,3545,3655.47,96,2026-05,FlashReport_May2026.pdf
676,617390,,9702,Sardega -Bhalumuda New Double line [37.24 Km],"Multi-States (Chhattisgarh, Odisha)",SECR,2024-09,2028-03,,1281.81,1281.81,128.07,4,2026-05,FlashReport_May2026.pdf
677,705511,N22000376,2306,Jagdalpur-Koraput,"Multi-States (Chhattisgarh, Odisha)",East Coast Railway [ECoR] - II,2015-12,2024-03,2026-12,1547,1547,1387.24,94.94,2026-05,FlashReport_May2026.pdf
678,705616,N22000484,2001,Jharsuguda-Bilaspur Fourth Railway Line [206 km],"Multi-States (Chhattisgarh, Odisha)",SECR,2016-09,2024-10,2026-03,2140,2979,2282.17,97,2026-05,FlashReport_May2026.pdf
679,705728,N22000463,1748,Mumbai-Ahmedabad High Speed Rail Project- 508 km,"Multi-States (Dadra & Nagar Haveli and Daman & Diu, Gujarat, Maharashtra)",National High Speed Rail Corporation [NHSRC],2015-03,2027-08,2029-12,108000,108000,90966.89,60.87,2026-05,FlashReport_May2026.pdf
680,705793,,,Raising of speed to 160 kmph/200 kmph on existing New Delhi-Mumbai route incl. Vadodara-Ahmedabad,"Multi-States (Delhi, Gujarat, Madhya Pradesh, Maharashtra, Rajasthan)",PCE/WR,2019-09,2024-03,2026-03,6806.44,8095.12,9480.86,66.32,2026-05,FlashReport_May2026.pdf
681,705650,N22000297,1470,Hospet - Tinaighat - Vasco Rail Doubling Project,"Multi-States (Goa, Karnataka)",RVNL - II,2010-03,2027-03,2027-12,5060,5060,5332.52,86.2,2026-05,FlashReport_May2026.pdf
682,706950,,,Hospet-Hubli-Vasco da Gama Line Electrification Project,"Multi-States (Goa, Karnataka)",RVNL,2015-07,2023-03,2026-06,744.49,1122.62,1161.44,99.7,2026-05,FlashReport_May2026.pdf
683,705237,N22000464,961,Western Dedicated Freight Corridor,"Multi-States (Gujarat, Haryana, Maharashtra, Rajasthan, Uttar Pradesh)",DFCCIL,2008-02,2022-03,2025-12,51101,124005,124623,96,2026-05,FlashReport_May2026.pdf
684,705453,N22000139,1547,"New line Dahod-Indore via Sardarpur, Jabuwa and Dhar","Multi-States (Gujarat, Madhya Pradesh)",Western Railway [WR] - II,2012-06,2027-02,2027-02,456.07,3516.77,4166.4,55,2026-05,FlashReport_May2026.pdf
685,705454,N22000138,2230,Chhota Udaipur - Dhar New Line Project [157 km],"Multi-States (Gujarat, Madhya Pradesh)",Western Railway [WR] - II,2008-11,2025-12,2025-12,1794,1794,1826.68,80.5,2026-05,FlashReport_May2026.pdf
686,611452,N22000434,5039,MUMBAI CENTRAL VIRAR VADODARA AHMEDABAAD TRAIN PROTECTION SYSTEM 500 RKM,"Multi-States (Gujarat, Maharashtra)",Western Railway,2019-09,2025-12,2026-12,311,311,263.42,93,2026-05,FlashReport_May2026.pdf
687,400022,N22000592,4458,Taranga Hill-Abu Road via Ambaji,"Multi-States (Gujarat, Rajasthan)",North Western Railway [NWR],2022-07,2030-07,2030-07,2798,2798,2569.32,37,2026-05,FlashReport_May2026.pdf
688,616842,,7083,LUNI- SAMDARI- BHILDI DOUBLING,"Multi-States (Gujarat, Rajasthan)",North Western Railway [NWR],2024-02,2027-07,,3085.59,3085.59,835.93,36,2026-05,FlashReport_May2026.pdf
689,705424,N22000467,1611,Chandigarh-Baddi New Rail Line- 36 km,"Multi-States (Haryana, Himachal Pradesh)",Northen Railway [NR],2018-02,2026-12,2026-12,1540,1540.13,606.07,44,2026-05,FlashReport_May2026.pdf
690,611861,N22000606,,Rewari - Kathuwas Doubling Project [27.72 Km],"Multi-States (Haryana, Rajasthan)",North Western Railway [NWR],2023-02,2027-06,2027-06,352,352,325.79,80,2026-05,FlashReport_May2026.pdf
691,705410,220100188,1525,Nangal Dam-Talwara New Broad Gauge Line [84 KM] and Taking Over Siding Mukerian-Talwara [29 KM],"Multi-States (Himachal Pradesh, Punjab)",Northen Railway [NR],1983-03,2025-12,2027-12,2018,2018,2398.08,85.5,2026-05,FlashReport_May2026.pdf
692,705428,N22000273,385,Bhanupalli-Bilaspur-Beri New Railway Line Project,"Multi-States (Himachal Pradesh, Punjab)",RVNL - II,2009-03,2026-12,2027-12,13447,13447,7688.76,64,2026-05,FlashReport_May2026.pdf
693,705628,N22000396,1802,Doubling of Hatia [Ranchi]-Bondamunda Rail Line - 159 km,"Multi-States (Jharkhand, Odisha)",South Eastern Railway - JH,2016-03,2025-06,2026-06,3029,3029.04,2649.22,94,2026-05,FlashReport_May2026.pdf
694,616588,,7027,Buramara-Chakulia new line [59.96 km],"Multi-States (Jharkhand, Odisha, West Bengal)",South Eastern Railway [SER] - I,2024-08,2029-12,,1459.13,1459.13,9.16,0,2026-05,FlashReport_May2026.pdf
695,616227,,7573,Chandil - Anara - Damodar - 3rd line [121.26 km],"Multi-States (Jharkhand, West Bengal)",CAO/C/SER,2024-09,2029-09,,1932.01,1932.01,3.97,0,2026-05,FlashReport_May2026.pdf
696,705668,N22000595,1862,KHARAGPUR-ADITYAPUR THIRD RAIL LINE- 132 KM,"Multi-States (Jharkhand, West Bengal)",RVNL - I,2016-09,2025-03,2026-06,3250,3250,3287.19,98,2026-05,FlashReport_May2026.pdf
697,703586,N22000542,,Baiyyappanahalli - Hosur Doubling Project [48 km],"Multi-States (Karnataka, Tamil Nadu)",Karnataka Rail Infrastructure Development Company Limited [K-RIDE],2019-04,2024-03,2026-01,498.7,748.7,713.85,88.3,2026-05,FlashReport_May2026.pdf
698,705635,N22000399,2388,Trivandrum- Kanyakumari,"Multi-States (Kerala, Tamil Nadu)",Southern Railway [SR] - I,2017-08,2025-03,2028-06,1432,3785.45,3195,57,2026-05,FlashReport_May2026.pdf
699,705457,N22000120,1544,Ratlam-Mhow-Khandwa-Akola Gauge Conversion,"Multi-States (Madhya Pradesh, Maharashtra)",Western Railway [WR] - II,2008-04,2027-03,2028-09,1656.25,6499.86,4606.71,83,2026-05,FlashReport_May2026.pdf
700,705507,N22000358,1772,Itarsi - Nagpur Third Railway Line [280 km],"Multi-States (Madhya Pradesh, Maharashtra)",Central Railway [CR] - II,2016-09,2027-03,2027-12,2449.91,2506.68,2164.79,50,2026-05,FlashReport_May2026.pdf
701,617406,,9722,RATLAM- DUNGARPUR VIA BANSWARA NEW LINE PROJECT,"Multi-States (Madhya Pradesh, Rajasthan)",North Western Railway [NWR],2015-10,2028-03,,2417.24,2417.24,7.35,8,2026-05,FlashReport_May2026.pdf
702,705419,N22000148,1767,Gwalior - Seopurkala with extension to Kota [Gauge Conversion],"Multi-States (Madhya Pradesh, Rajasthan)",North Central Railway,2011-03,2025-03,2026-02,2913,2913,2245.43,92,2026-05,FlashReport_May2026.pdf
703,705481,220100314,1542,Ramganjmandi-Bhopal New Line Project [276.50 km],"Multi-States (Madhya Pradesh, Rajasthan)",West Central Railway [WCR] - II,2001-03,2025-12,2027-12,3032,5073,4170.81,82,2026-05,FlashReport_May2026.pdf
704,705764,N22000503,9926,Nimach-Badi Sadri New Rail Line Project,"Multi-States (Madhya Pradesh, Rajasthan)",Western Railway [WR] - II,2017-04,2026-03,2026-06,495,825,284.66,60,2026-05,FlashReport_May2026.pdf
705,705667,N22000501,2005,Mathura-Jhansi Third Railway Line [274 Km],"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",RVNL - II,2015-12,2024-12,2026-12,5961,5961,5171.79,96.32,2026-05,FlashReport_May2026.pdf
706,705598,N22000496,2083,Jhansi - Bina Third Railway Line [153 Km],"Multi-States (Madhya Pradesh, Uttar Pradesh)",CAO/C/NCR,2016-09,2022-03,2026-03,2002,2002,1942.49,96,2026-05,FlashReport_May2026.pdf
707,705608,N22000495,2319,Jhansi-Khairar-Manikpur & Khirar-Bhimsen,"Multi-States (Madhya Pradesh, Uttar Pradesh)",North Central Railway,2018-03,2026-03,2026-03,4330,4330,3000.09,70,2026-05,FlashReport_May2026.pdf
708,705613,N22000367,1773,Third Line [new] between Kazipet - Balharshah with electrification [201.04 Km],"Multi-States (Maharashtra, Telangana)",South Central Railway [SCR] - II,2016-09,2025-01,2025-11,2595,3071,4154.83,94.8,2026-05,FlashReport_May2026.pdf
709,705629,N22000506,2385,Narayangarh-Bhadrak 3rd line,"Multi-States (Odisha, West Bengal)",South Eastern Railway [SER] - I,2019-03,2025-12,2027-01,2400,3425.32,2713.19,82,2026-05,FlashReport_May2026.pdf
710,400223,N22000626,2081,Nagapattinam-Tiruturaipundi and Karaikal-Peralam New Line,"Multi-States (Puducherry, Tamil Nadu)",Ministry of Railways,2008-07,2027-03,2028-03,713,981,636.83,80,2026-05,FlashReport_May2026.pdf
711,705432,N22000102,650,Sivok-Rangpo New Rail Line,"Multi-States (Sikkim, West Bengal)",Indian Railway Construction International Limited [IRCON],2009-10,2015-05,2027-12,7877,11775,10933.68,93.1,2026-05,FlashReport_May2026.pdf
712,602797,N22000631,,"Sainthia, Sitarampur, Mughalsarai, Allahabad & Etawah - Bypass Line Project","Multi-States (Uttar Pradesh, West Bengal)",Eastern Railway [ER] - I,2017-08,2027-03,2027-03,461.64,461.64,296.61,33,2026-05,FlashReport_May2026.pdf
713,400006,,4689,Jharsuguda-Barpali-Sardega Ph II Works- Rail Connectivity for Coal Loading Bulb at Barpali.,Odisha,South Eastern Railway [SER] - I,2021-10,2025-10,2026-12,808.99,808.99,743.46,40,2026-05,FlashReport_May2026.pdf
714,400045,,4299,Proposed 6 nos Road Over Bridge [ROB] at different locations under MCL Talcher Under Deposit Scheme.,Odisha,East Coast Railway [ECoR] - II,2022-08,2025-03,2025-01,168.32,168.32,69.85,82,2026-05,FlashReport_May2026.pdf
715,400047,,4292,Doubling of Lingaraj SILO connectivity of NTPC line and augmentation of NTPC exchange yard and NTPC Block Cabin.,Odisha,East Coast Railway [ECoR] - II,2022-08,2024-12,2026-12,210,210,40.56,52,2026-05,FlashReport_May2026.pdf
716,400048,,4247,Doubling of lines connecting the loading spurs in Talcher Yard.,Odisha,East Coast Railway [ECoR] - II,2022-09,2024-12,2027-06,186.21,186.21,103.1,88,2026-05,FlashReport_May2026.pdf
717,400232,N22000521,2015,Brundamal-Jharsuguda- flyover connection for joining downline,Odisha,East Coast Railway [ECoR] - II,2014-01,2026-12,2026-12,297,297,235.1,55,2026-05,FlashReport_May2026.pdf
718,612834,,,3rd & 4th line between Sarla - Sason [8 km] [PB 73/2023-24/NR],Odisha,East Coast Railway [ECoR] - II,2023-04,2025-12,,252,252,117.3,88,2026-05,FlashReport_May2026.pdf
719,615915,,,Rourkela-Bondamunda A-Cabin 5th line [9.6 km],Odisha,CAO/C/SER,2022-09,2026-03,2026-11,244.99,244.99,146.07,45,2026-05,FlashReport_May2026.pdf
720,616586,,7025,Bangriposi-Gorumahisani new line [ 85.60 km ],Odisha,CAO/C/SER,2024-08,2029-12,,2269.49,2269.49,7.14,0,2026-05,FlashReport_May2026.pdf
721,616587,,7026,Badampahar-Kendujhargarh new line [82.06 km],Odisha,CAO/C/SER,2024-08,2029-12,,1875.72,1875.72,2.35,0,2026-05,FlashReport_May2026.pdf
722,616694,,,Flyover between Siju and Paradeep coaching Yard to avoid Surface crossing of trains,Odisha,East Coast Railway [ECoR] - II,2023-04,2028-07,,200.77,200.77,37.26,5.5,2026-05,FlashReport_May2026.pdf
723,616695,,,Paradeep - Badabandha 3rd & 4th Line / 18.51kms,Odisha,East Coast Railway [ECoR] - II,2023-08,2028-11,,300.15,300.15,2.47,10.5,2026-05,FlashReport_May2026.pdf
724,616839,,7082,Naupada-Gunupur - New line upto Theruvali [73.62 km],Odisha,Indian Railway,2024-08,2029-12,,1165.89,1165.89,0,0,2026-05,FlashReport_May2026.pdf
725,618995,,10798,New Line between Junagarh - Nabarangpur [116.21 Km],Odisha,Indian Railway,2024-08,2030-08,,2864.51,2864.51,1.06,0,2026-05,FlashReport_May2026.pdf
726,705358,220100284,1476,Khurda-Bolangir New Broad Gauge Rail Link [301km],Odisha,East Coast Railway [ECoR] - II,1994-03,2026-12,2026-12,3792,5089,5752.1,92.5,2026-05,FlashReport_May2026.pdf
727,705359,220100328,423,Talcher-Bimlagarh New Railway Line,Odisha,East Coast Railway [ECoR] - II,2004-03,2025-03,2029-03,1928,1928,2122.08,56,2026-05,FlashReport_May2026.pdf
728,705510,N22000316,1854,Bhadrak-Nergundi Third Line,Odisha,East Coast Railway [ECoR] - II,2015-10,2024-11,2026-01,1284,1284,1379.6,95.8,2026-05,FlashReport_May2026.pdf
729,705513,N22000379,1857,Koraput - Singapur Railway Doubling,Odisha,East Coast Railway [ECoR] - II,2015-12,2027-12,2028-03,2362,2362,1976.38,75.19,2026-05,FlashReport_May2026.pdf
730,705514,N22000380,1855,Jarapada- Budhapank with flyover at Talcher road 3rd and 4th Line,Odisha,East Coast Railway [ECoR] - II,2015-11,2018-11,2028-03,1000,810.02,469.78,59,2026-05,FlashReport_May2026.pdf
731,705515,N22000381,1752,3rd & 4th Railway Line Project from Salegaon to Budhapank via Rajathgarh.,Odisha,East Coast Railway [ECoR] - II,2013-07,2026-03,2026-03,1173,2092,2138.09,90,2026-05,FlashReport_May2026.pdf
732,705741,N22000517,3436,Jeypore-Navarangpur New Rail Line Project,Odisha,East Coast Railway [ECoR] - II,2017-07,2028-07,2029-12,748,748,15.91,2.13,2026-05,FlashReport_May2026.pdf
733,705742,N22000516,3458,Jeypore-Malkanagiri New Railway Line Project,Odisha,East Coast Railway [ECoR] - II,2018-02,2033-07,2033-07,2344,2344,549.72,7.5,2026-05,FlashReport_May2026.pdf
734,706898,,,Khurda Road - Balangir Electrification of Railway Track Project,Odisha,Ministry of Railways,2018-09,2021-03,,267.61,267.61,0,0,2026-05,FlashReport_May2026.pdf
735,709811,N22000520,,GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION/12.76kms,Odisha,East Coast Railway [ECoR] - II,2022-09,2027-09,2027-09,190,189.93,3.4,5,2026-05,FlashReport_May2026.pdf
736,705362,N22000181,2290,"Jaynagar-Bijalpura, incl. extn. Bet, Bijalpura-Bardibas [Nepal]",Offshore,East Central Railway [ECR] - I,2015-08,2022-03,2026-03,819,819,580.51,75,2026-05,FlashReport_May2026.pdf
737,705298,,,North Region Video Surveillance Project,PAN India,RCIL,2020-06,2024-03,,274.39,274.39,0,48,2026-05,FlashReport_May2026.pdf
738,607653,,,Ludhiana Mullanpur 21Km Doubling Railway project,Punjab,CAO/C/NR,,2024-06,2027-02,234.78,234.78,61.39,99,2026-05,FlashReport_May2026.pdf
739,705783,N22000584,,Ludhiana- Killa Raipur Railway Doubling Project,Punjab,Railway,2019-03,2025-03,2027-02,237.64,238,137.05,57,2026-05,FlashReport_May2026.pdf
740,611855,,9756,Devgarh Madariya - Nathdwara Gauge Conversion [82.54 Km] part of Marwar - Mavli Gauge Conversion [152 Km],Rajasthan,North Western Railway [NWR],2023-01,2027-01,,968.92,968.92,730.39,73,2026-05,FlashReport_May2026.pdf
741,611929,,,Maintenance cum workshop depot for Vande Bharat Sleeper Trains as per conditions under WTA 527,Rajasthan,WPO/Patna,2022-09,2024-12,,166.86,166.86,0,0,2026-05,FlashReport_May2026.pdf
742,616841,,7086,PUSHKAR- MERTA CITY NEW LINE,Rajasthan,North Western Railway [NWR],2024-02,2026-12,2028-12,799.64,799.64,211.61,8,2026-05,FlashReport_May2026.pdf
743,616843,,7084,AJMER- CHANDERIYA DOUBLING,Rajasthan,North Western Railway [NWR],2024-02,2027-06,2028-03,1634.79,1634.79,447.64,22,2026-05,FlashReport_May2026.pdf
744,617403,,,SADULPUR - CHURU DOUBLING PROJECT,Rajasthan,North Western Railway [NWR],2024-01,2026-06,,468.64,468.64,195.42,94,2026-05,FlashReport_May2026.pdf
745,617404,,,POKHRAN - RAMDEVRA New Line,Rajasthan,North Western Railway [NWR],2025-04,2028-03,,189.21,189.21,55.58,1,2026-05,FlashReport_May2026.pdf
746,617408,,,NATHDWARA- NATHDWARA TOWN NL,Rajasthan,North Western Railway [NWR],2019-03,2027-03,,166.33,166.33,112.55,15,2026-05,FlashReport_May2026.pdf
747,705482,N22000158,1692,Dholpur - Sirmuttra Gauge Conversion,Rajasthan,North Central Railway,2022-03,2019-02,2027-02,747,747,509.8,49.7,2026-05,FlashReport_May2026.pdf
748,705752,N22000593,7072,Gudha-Thatha Mithri Construction of Railway Track Project,Rajasthan,North Western Railway [NWR],2019-04,2026-11,2026-11,819.48,967.06,405.39,95,2026-05,FlashReport_May2026.pdf
749,705912,,7354,Sawai Madhopur-Jaipur Railway Line Project,Rajasthan,North Western Railway [NWR],2024-02,2027-03,,1203.89,1203.89,208.67,19,2026-05,FlashReport_May2026.pdf
750,705919,N22000553,,Agra Fort-Bandikui Doubling Line Project,Rajasthan,CAO/C/NCR,2022-06,2027-06,2027-06,1390,1390,529.92,56,2026-05,FlashReport_May2026.pdf
751,706836,,,Dedicated Test Track for RDSO /Phase-II Project,Rajasthan,North Western Railway [NWR],2021-11,2026-03,,466.42,466.42,538.22,98,2026-05,FlashReport_May2026.pdf
752,706866,N22000607,,Sawaimadhopur Bye Pass Line Project,Rajasthan,North Western Railway [NWR],2022-12,2026-03,2027-05,304,304,84.59,77,2026-05,FlashReport_May2026.pdf
753,400280,N22000028,1509,Phase II extension of MRTS from Velachery to St Thomas Mount,Tamil Nadu,Ministry of Railways,2007-11,2025-07,2025-09,734,734.01,486.53,99.9,2026-05,FlashReport_May2026.pdf
754,613002,,5830,Redevelopment of Chennai Egmore Station,Tamil Nadu,Ministry of Railways,2022-05,2026-03,,842,842,340,0,2026-05,FlashReport_May2026.pdf
755,705244,,,Coach Production Factory Upgradation Project,Tamil Nadu,CPM/ICF,2017-12,2021-12,,520,520,192.25,0,2026-05,FlashReport_May2026.pdf
756,705489,,1508,Madurai- Tuticorin New Line,Tamil Nadu,Ministry of Railways,2011-04,2021-07,2031-01,601.43,2084.48,351.21,14,2026-05,FlashReport_May2026.pdf
757,616856,,7098,Doubling between Bhadrachalam Road and Dornakal,Telangana,South Central Railway [SCR] - II,2023-08,2029-04,,770.12,770.12,87.94,0.06,2026-05,FlashReport_May2026.pdf
758,617409,,9725,Railway Manufacturing Unit,Telangana,RVNL - II,2016-07,2026-12,2026-03,521.36,521.36,492.08,90,2026-05,FlashReport_May2026.pdf
759,705252,,,Kazipet Wagon Overhauling Project,Telangana,RVNL,2017-09,2023-12,,385,385,0,0,2026-05,FlashReport_May2026.pdf
760,705437,N22000032,1664,Manoharabad-Kothapalli New Rail Line [151 km],Telangana,South Central Railway [SCR] - II,2016-07,2027-03,2027-12,1160,2781,3073.41,72.02,2026-05,FlashReport_May2026.pdf
761,400204,N22000569,2271,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,Uttar Pradesh,North Eastern Railway [NER],2018-10,2030-10,2030-10,4939.78,4939.78,1065.82,13,2026-05,FlashReport_May2026.pdf
762,400205,N22000565,2270,Sahjanwa-Dohrighat,Uttar Pradesh,North Eastern Railway [NER],2019-08,2029-03,2029-03,1319.75,1319.75,522.12,4.1,2026-05,FlashReport_May2026.pdf
763,617213,,9911,Varanasi-Pt. Deen Dayal Upadhyaya multitracking 15km including construction of new Rail-cum-Road Bridge across Ganga River.,Uttar Pradesh,Northern Railways,2024-10,2029-10,,2464.46,2464.46,79.84,3.23,2026-05,FlashReport_May2026.pdf
764,617252,,7619,Anandnagar - Ghugli via Maharajganj New line 52.7 km,Uttar Pradesh,Construction NER,2023-10,2028-03,,958.27,958.27,635.41,23.9,2026-05,FlashReport_May2026.pdf
765,617284,,7648,Chunar-Chopan doubling project,Uttar Pradesh,North Central Railway,2023-08,2028-03,,1423.96,1423.96,151.57,18.5,2026-05,FlashReport_May2026.pdf
766,617333,,,Surface triangle line bet. Bhadura stn and new crossing stn Karma,Uttar Pradesh,East Central Railway [ECR] - I,2022-10,2027-02,,199.96,199.96,7.67,0.6,2026-05,FlashReport_May2026.pdf
767,617370,,,Doubling between Jaunpur Jn - Zaffarabad 6.28 km,Uttar Pradesh,M/S SRC company Infra Private Limited,2023-03,2027-01,,180.66,180.66,65.5,27.54,2026-05,FlashReport_May2026.pdf
